sequence	trait1	metadata_NSTI
Paraburkholderia_fungorum-_-AF215705--_LMG_16225_T	4.27441203649632	0.13636
Paraburkholderia_fynbosensis-_-HE862279--_WSM4178_T	4.27441203649632	0.15806
Paraburkholderia_gardini-_-OD942562--_LMG32171_T	4.27441203649632	0.17437
Paraburkholderia_ginsengisoli-_-AB681301--_NBRC_100965_T	4.27441203649632	0.14962
Paraburkholderia_ginsengiterrae-_-LXJZ01000218--_DCY85-1_w_T	4.27441203649632	0.12369
Paraburkholderia_graminis-_-U96939--_C4D1M__T	4.27441203649632	0.13842
Paraburkholderia_guartelaensis-_-MK690537--_CNPSo_3008_T	4.27441203649632	0.20182
Paraburkholderia_haematera-_-HG995125--_LMG_31837T	4.27441203649632	0.14617
Paraburkholderia_heleia-_-AB537486--_NBRC_101817_T	4.27441203649632	0.18847
Paraburkholderia_hiiakae-_-JF763857--_I2_T	4.27441203649632	0.18896
Paraburkholderia_hospita-_-AY040365--_LMG_20598T_T	4.27441203649632	0.12793
Paraburkholderia_humisilvae-_-FJ796457--_Y-12_T	4.27441203649632	0.17172
Paraburkholderia_insulsa-_-KF733462--_PNG-April_T	4.27441203649632	0.13847
Paraburkholderia_jirisanensis-_-KJ601731--_JRM2-1_T	4.27441203649632	0.1761
Paraburkholderia_kirstenboschensis-_-JRZC01000915--_KB15_T	4.27441203649632	0.14128
Paraburkholderia_kururiensis-_-AB024310--_KP23T_LTP__T	4.27441203649632	0.17451
Paraburkholderia_lacunae-_-MG745917--_S27__T	4.27441203649632	0.12371
Paraburkholderia_lycopersici-_-EF139184--_TNe-862_T	4.27441203649632	0.19973
Paraburkholderia_madseniana-_-MN239497--_RP11_T	4.27441203649632	0.12865
Paraburkholderia_megapolitana-_-AM489502--_LMG_23650_T	4.27441203649632	0.14684
Paraburkholderia_metalliresistens-_-KF601211--_D414_T	4.27441203649632	0.21384
Paraburkholderia_metrosideri-_-JF763856--_DNBP6-1_T	4.27441203649632	0.14576
Paraburkholderia_mimosarum-_-AB537489--_NBRC_106338_T	4.27441203649632	0.18073
Paraburkholderia_monticola-_-KF155692--_JC2948_T	4.27441203649632	0.13848
Paraburkholderia_nemoris-_-HG995124--_LMG_31836T	4.27441203649632	0.14548
Paraburkholderia_nodosa-_-AY773189--_Br3437_T	4.27441203649632	0.18561
Paraburkholderia_oxyphila-_-AB682297--_NBRC_105797_T	4.27441203649632	0.1983
Paraburkholderia_pallida-_-MK672000--_7MH5_T	4.27441203649632	0.16599
Paraburkholderia_pallidirosea-_-KP938221--_DHOK13_T	4.27441203649632	0.14408
Paraburkholderia_panacihumi-_-KY694400--_DCY115_T	4.27441203649632	0.15601
Paraburkholderia_panacisoli-_-KY694398--_DCY113_T	4.27441203649632	0.16094
Paraburkholderia_paradisi-_-JF763851--_WA_T	4.27441203649632	0.19879
Paraburkholderia_peleae-_-JF763849--_PP52-1_T	4.27441203649632	0.18467
Paraburkholderia_phenazinium-_-U96936--_LMG2247T_T	4.27441203649632	0.14621
Paraburkholderia_phenoliruptrix-_-AY435213--_AC1100_T	4.27441203649632	0.13773
Paraburkholderia_phosphatilytica-_-MH393406--_7QSK02_T	4.27441203649632	0.1533
Paraburkholderia_phymatum-_-CP001043--_STM815_T	4.27441203649632	0.12159
Paraburkholderia_phytofirmans-_-AY497470--_PsJN_T	4.27441203649632	0.13774
Paraburkholderia_piptadeniae-_-LN875219--_STM7183_T	4.27441203649632	0.15619
Paraburkholderia_polaris-_-MN685330--_RP-4-7T	4.27441203649632	0.1448
Paraburkholderia_rhizosphaerae-_-AB365791--_WR43_T	4.27441203649632	0.17374
Paraburkholderia_rhynchosiae-_-EU219865--_WSM3937_T	4.27441203649632	0.13002
Paraburkholderia_ribeironis-_-LN875221--_STM_7296_T	4.27441203649632	0.14896
Paraburkholderia_sabiae-_-AY773186--_Br3407_T	4.27441203649632	0.11106
Paraburkholderia_sacchari-_-AF263278--_IPT101T_LTP__T	4.27441203649632	0.19968
Paraburkholderia_saeva-_-OD942561--_LMG31841_T	4.27441203649632	0.18067
Paraburkholderia_sartisoli-_-AF061872--_RP007_T	4.27441203649632	0.16848
Paraburkholderia_sediminicola-_-EU035613--_HU2-65W_T	4.27441203649632	0.14827
Paraburkholderia_silvatlantica-_-AY965240--_SRMrh-20_T	4.27441203649632	0.19056
Paraburkholderia_silviterrae-_-MF979829--_4M-K11_T	4.27441203649632	0.17233
Paraburkholderia_solisilvae-_-FJ772068--_Y-47_T	4.27441203649632	0.1682
Paraburkholderia_solitsugae-_-MN723156--_1N_T	4.27441203649632	0.13284
Paraburkholderia_sprentiae-_-CP017562--_WSM5005_wT	4.27441203649632	0.14617
Paraburkholderia_steynii-_-HF674712--_HC1.1ba_T	4.27441203649632	0.13434
Paraburkholderia_strydomiana-_-HF674688--_WK1.1f_T	4.27441203649632	0.14967
Paraburkholderia_susongensis-_-KJ746438--_L226_T	4.27441203649632	0.13568
Paraburkholderia_telluris-_-MF979827--_DHOC27_T	4.27441203649632	0.15531
Paraburkholderia_terrae-_-AB201285--_KMY02_T	4.27441203649632	0.13144
Paraburkholderia_terricola-_-AY040362--_LMG_20594T_T	4.27441203649632	0.12653
Paraburkholderia_tropica-_-AJ420332--_Ppe8_T	4.27441203649632	0.21339
Paraburkholderia_tuberum-_-AJ302311--_STM678_T	4.27441203649632	0.14268
Paraburkholderia_ultramafica-_-FR872407--_STM10279__133_T	4.27441203649632	0.14929
Paraburkholderia_unamae-_-AY221956--_MTl-641_T	4.27441203649632	0.20745
Paraburkholderia_xenovorans-_-CP000270--_LB400_T	4.27441203649632	0.13145
Paraburkholderia_youngii-_-FN543659--_JPY169_T	4.27441203649632	0.13608
Paracandidimonas_caeni-_-MG744600--_Query_24_T	4.27441203649632	0.22426
Paracandidimonas_lactea-_-MZ520859--_Q2-2T	4.27441203649632	0.23177
Paracandidimonas_soli-_-KY114945--_IMT-305_T	4.27441203649632	0.23326
Parachlamydia_acanthamoebae-_-Y07556--_Bn9_T	19.1490465773537	0.620201
Paracholeplasma_manati-_-FJ590761--_Oakley_/type_materialtype_strain_of_Paracholeplasma_manati_/notestrain_kindly_provided_by_Dr._Maureen_K._Davidsonat_the_Mollicutes_Collection_at_Purdue_University-_WestLafayette-_IN-_USAT	27.4799060244095	0.46554
Parachryseolinea_silvisoli-_-MZ961364--_QH1ED-6-2T	18.7514076922271	0.775531
Paracidobacterium_acidisoli-_-MF150298--_4G-K13_T	19.1490465773537	0.642421
Paraclostridium_benzoelyticum-_-LN846800--_JC272_T	19.1490465773537	0.53315
Paraclostridium_bifermentans-_-AVNC01000016--_ATCC_638_T	19.1490465773537	0.53315
Paracnuella_aquatica-_-MF797952--_N24_T	18.7514076922271	0.880391
Paracoccus_acridae-_-KT634253--_SCU-M53_T	18.2905005040055	0.72849
Paracoccus_aeridis-_-LT799401--_JC501_T	18.2905005040055	0.7189
Paracoccus_aerius-_-KX664462--_011410_T	18.2905005040055	0.73071
Paracoccus_aestuarii-_-EF660757--_B7_T	18.2905005040055	0.80176
Paracoccus_aestuariivivens-_-KU696538--_GHD-30_T	18.2905005040055	0.72409
Paracoccus_albicereus-_-OM838396--_TK19116_/type_materialtype_strain_of_Paracoccus_albicereusT	18.2905005040055	0.76933
Paracoccus_alcaliphilus-_-AY014177--_ATCC_51199_T	18.2905005040055	0.75669
Paracoccus_alimentarius-_-MG269198--_LB2_T	18.2905005040055	0.74397
Paracoccus_alkanivorans-_-MH050839--_4-2_T	18.2905005040055	0.75676
Paracoccus_alkenifer-_-Y13827--_A901/1_T	18.2905005040055	0.74475
Paracoccus_aminophilus-_-AY014176--_ATCC_49673_T	18.2905005040055	0.68851
Paracoccus_aminovorans-_-AB681112--_NBRC_16711_T	18.2905005040055	0.72912
Paracoccus_amoyensis-_-MT830370--_11-3_T	18.2905005040055	0.79359
Paracoccus_angustae-_-KR052005--_E6_T	18.2905005040055	0.77439
Paracoccus_aurantiacus-_-MN708965--_TK008_T	18.2905005040055	0.73525
Paracoccus_bengalensis-_-AJ864469--_JJJ_T	18.2905005040055	0.73222
Paracoccus_caeni-_-GQ250442--_MJ17_T	18.2905005040055	0.76033
Paracoccus_carotinifaciens-_-AB006899--_E-396_T	18.2905005040055	0.76255
Paracoccus_cavernae-_-LN650666--_CECT_8482_=_LMG_27962_T	18.2905005040055	0.72922
Paracoccus_chinensis-_-AB682230--_NBRC_104937_T	18.2905005040055	0.74247
Paracoccus_communis-_-KC243677--_S3_T	18.2905005040055	0.71142
Paracoccus_contaminans-_-CP020612--_RKI_16-01929T=LMG_29738T=CCM_8701T=CIP_111112T_n_T	18.2905005040055	0.71443
Paracoccus_denitrificans-_-Y16927--_ATCC_17741T_T	18.2905005040055	0.70769
Paracoccus_endophyticus-_-MH504123--_SYSUP0003_T	18.2905005040055	0.72633
Paracoccus_everestensis-_-OL842163--_S8-55T	18.2905005040055	0.77736
Paracoccus_fistulariae-_-GQ260189--_22-5_T	18.2905005040055	0.79144
Paracoccus_fontiphilus-_-LT223122--_MVW-1_T	18.2905005040055	0.7662
Paracoccus_haematequi-_-MH665405--_M1-83_T	18.2905005040055	0.72182
Paracoccus_haeundaensis-_-AY189743--_BC74171_T	18.2905005040055	0.76034
Paracoccus_halophilus-_-JRKN01000065--_JCM_14014_T	18.2905005040055	0.72932
Paracoccus_halotolerans-_-KY039331--_CFH_90064_T	18.2905005040055	0.78694
Paracoccus_hibisci-_-KX456189--_THG-T2.8_T	18.2905005040055	0.79703
Paracoccus_hibiscisoli-_-KX456191--_THG-T2.31_T	18.2905005040055	0.76186
Paracoccus_homiensis-_-DQ342239--_DD-R11_T	18.2905005040055	0.7766
Paracoccus_huijuniae-_-EU725799--_FLN-7_T	18.2905005040055	0.72766
Paracoccus_isoporae-_-FJ593906--_SW-3_T	18.2905005040055	0.73955
Paracoccus_kocurii-_-AB681114--_NBRC_16713_T	18.2905005040055	0.74765
Paracoccus_kondratievae-_-AF250332--_GB_-T-_T	18.2905005040055	0.72936
Paracoccus_koreensis-_-AB681748--_NBRC_102292_T	18.2905005040055	0.73814
Paracoccus_laeviglucosivorans-_-AB727354--_43P_T	18.2905005040055	0.71524
Paracoccus_liaowanqingii-_-MG798927--_2251_T	18.2905005040055	0.77784
Paracoccus_limosus-_-HQ336256--_NB88_T	18.2905005040055	0.7055
Paracoccus_litorisediminis-_-MF193602--_GHD-05_T	18.2905005040055	0.7263
Paracoccus_luteus-_-MK424273--_CFH_10530T_T	18.2905005040055	0.75223
Paracoccus_lutimaris-_-KJ451483--_HDM-25_T	18.2905005040055	0.71154
Paracoccus_mangrovi-_-LN879490--_gyp-1_T	18.2905005040055	0.71891
Paracoccus_marcusii-_-Y12703--_DSM_11574_LTP__T	18.2905005040055	0.75888
Paracoccus_marinaquae-_-ON329670--_XHP0099_/type_materialtype_strain_of_Paracoccus_marinaquaeT	18.2905005040055	0.76492
Paracoccus_marinus-_-AB185957--_KKL-A5_T	18.2905005040055	0.71817
Paracoccus_methylovorus-_-MZ241812--_H4-D09T	18.2905005040055	0.75921
Paracoccus_methylutens-_-AF250334--_DM12_-T-_T	18.2905005040055	0.75528
Paracoccus_niistensis-_-FJ842690--_NII-0918_T	18.2905005040055	0.74393
Paracoccus_nototheniae-_-MH065728--_41R45_T	18.2905005040055	0.77205
Paracoccus_onubensis-_-LN867136--_1011MAR3C25_T	18.2905005040055	0.78258
Paracoccus_pacificus-_-KF924610--_F14_T	18.2905005040055	0.73659
Paracoccus_panacisoli-_-KJ653224--_DCY94_T	18.2905005040055	0.73205
Paracoccus_pantotrophus-_-Y16933--_ATCC_35512T_T	18.2905005040055	0.71368
Paracoccus_rhizosphaerae-_-JN662389--_CC-CCM15-8_T	18.2905005040055	0.81029
Paracoccus_salipaludis-_-MF782381--_WN007_T	18.2905005040055	0.72923
Paracoccus_saliphilus-_-DQ923133--_YIM_90738_T	18.2905005040055	0.77672
Paracoccus_salsus-_-OK576934--_EGIL200073_T	18.2905005040055	0.76257
Paracoccus_sanguinis-_-KJ960184--_05503_T	18.2905005040055	0.75723
Paracoccus_sediminilitoris-_-MH491014--_DSL-16_T	18.2905005040055	0.75368
Paracoccus_sediminis-_-JX126474--_CMB17_T	18.2905005040055	0.74328
Paracoccus_seriniphilus-_-AJ428275--_MBT-A4_T	18.2905005040055	0.75961
Paracoccus_shanxieyensis-_-MN044987--_DK398T	18.2905005040055	0.72258
Paracoccus_simplex-_-MG938051--_F5_T	18.2905005040055	0.70848
Paracoccus_solventivorans-_-AY014175--_ATCC_700252_T	18.2905005040055	0.73151
Paracoccus_sordidisoli-_-KU693337--_LP91_T	18.2905005040055	0.72702
Paracoccus_sphaerophysae-_-GU129567--_Zy-3_T	18.2905005040055	0.77134
Paracoccus_stylophorae-_-GQ281379--_KTW-16_T	18.2905005040055	0.7544
Paracoccus_subflavus-_-MH880084--_GY0581_T	18.2905005040055	0.75361
Paracoccus_sulfuroxidans-_-DQ512861--_LW36_T	18.2905005040055	0.74291
Paracoccus_suum-_-MH667578--_SC2-6_T	18.2905005040055	0.74927
Paracoccus_tegillarcae-_-KJ789958--_BM15_T	18.2905005040055	0.7336
Paracoccus_thiocyanatus-_-AB680635--_NBRC_14569_T	18.2905005040055	0.70475
Paracoccus_tibetensis-_-DQ108402--_Tibet-S9a3_T	18.2905005040055	0.80812
Paracoccus_versutus-_-AY014174--_ATCC_25364_T	18.2905005040055	0.72397
Paracoccus_xiamenensis-_-MT137387--_12-3_T	18.2905005040055	0.73926
Paracoccus_yeei-_-AY014173--_G1212_T	18.2905005040055	0.70552
Paracoccus_zeaxanthinifaciens-_-AF461158--_ATCC_21588_T	18.2905005040055	0.77659
Paraconexibacter_algicola-_-KY363637--_Seoho-28_T	18.7514076922271	0.429491
Paraconexibacter_antarcticus-_-ON814778--_02-257T	18.7514076922271	0.432491
Paracraurococcus_ruber-_-D85827--_NS89_T	18.2905005040055	0.579281
Paradesulfitobacterium_aromaticivorans-_-EU711071--_UKTL_T	19.1490465773537	0.46809
Paradesulfitobacterium_ferrireducens-_-MZ090564--_PLL0_T	19.1490465773537	0.46578
Paradevosia_shaoguanensis-_-KC222641--_J5-3_T	18.2905005040055	0.52588
Paraeggerthella_hominis-_-OL604899--_NSJ-152T	18.7514076922271	0.560181
Paraeggerthella_hongkongensis-_-AY288517--_HKU10_T	18.7514076922271	0.557171
Paraferrimonas_haliotis-_-KY400201--_AFRC7-2-1_T	6.18798342170176	0.25036
Paraferrimonas_sedimenticola-_-AB681497--_NBRC_101628_T	6.18798342170176	0.24764
Parafilimonas_rhizosphaerae-_-KX417300--_T16E-198_T	18.7514076922271	0.94016
Parafilimonas_terrae-_-KF934397--_5GHs7-2_T	18.7514076922271	0.93876
Paraflavisolibacter_caeni-_-OP548560--_LB-8T	18.7514076922271	0.880591
Paraflavitalea_devenefica-_-MT107131--_X16_T	18.7514076922271	0.82438
Paraflavitalea_soli-_-CP032157--_5GH32-13_T	18.7514076922271	0.81667
Parafrigoribacterium_mesophilum-_-EF466126--_MSL-08_T	8.29656377405055	0.281892
Parageobacillus_caldoxylosilyticus-_-AF067651--_S1812-_DSM_97-987-_ATCC_700356_T	27.4799060244095	0.23021
Parageobacillus_galactosidasius-_-AM408559--_CF1B_T	27.4799060244095	0.22984
Parageobacillus_thermantarcticus-_-FR749957--_DSM_9572_T	27.4799060244095	0.22402
Parageobacillus_thermoglucosidasius-_-AY608981--_BGSC_95A1_T	27.4799060244095	0.23572
Parageobacillus_toebii-_-AF326278--_BK-1_T	27.4799060244095	0.23025
Parageobacillus_yumthangensis-_-MG603320--_AYN2_T	27.4799060244095	0.25234
Paraglaciecola_aestuariivivens-_-MF319205--_JDTF-33_T	6.18798342170176	0.38853
Paraglaciecola_agarilytica-_-DQ784575--_NO2_T	6.18798342170176	0.38561
Paraglaciecola_aquimarina-_-JX508596--_GGW-M5_T	6.18798342170176	0.38713
Paraglaciecola_arctica-_-EU365479--_BSs20135_T	6.18798342170176	0.37227
Paraglaciecola_chathamensis-_-BAEM01000005--_S18K6_T	6.18798342170176	0.37512
Paraglaciecola_hydrolytica-_-KY614189--_S66_T	6.18798342170176	0.39249
Paraglaciecola_marina-_-MK100848--_D3211_T	6.18798342170176	0.3638
Paraglaciecola_mesophila-_-AJ488501--_KMM_241_T	6.18798342170176	0.37506
Paraglaciecola_oceanifecundans-_-JX310203--_162Z-12_T	6.18798342170176	0.3877
Paraglaciecola_polaris-_-BAER01000081--_LMG_21857_T	6.18798342170176	0.38069
Paraglaciecola_psychrophila-_-CP003837--_170_T	6.18798342170176	0.3862
Parahaliea_aestuarii-_-KX268609--_S2-26_T	6.18798342170176	0.35141
Parahaliea_maris-_-MN315552--_HSLHS9_T	6.18798342170176	0.35141
Parahaliea_mediterranea-_-FN398053--_7SM29_=_CECT_7447_T	6.18798342170176	0.34649
Paraherbaspirillum_soli-_-FJ812351--_JS5-2_T	4.27441203649632	0.224371
Paralcaligenes_ginsengisoli-_-KP401771--_DCY104_T	4.27441203649632	0.22708
Paralcaligenes_ureilyticus-_-FJ793551--_GR24-5_T	4.27441203649632	0.23279
Paraliobacillus_quinghaiensis-_-EU135728--_YIM_C158_T	27.4799060244095	0.29092
Paraliobacillus_ryukyuensis-_-AB681120--_NBRC_100001_T	27.4799060244095	0.2751
Paraliobacillus_salinarum-_-JQ010845--_G6-18_T	27.4799060244095	0.2668
Paraliobacillus_sediminis-_-KU870235--_126C4_T	27.4799060244095	0.29232
Paraliobacillus_zengyii-_-MG209820--_X-1125_T	27.4799060244095	0.29786
Paralkalibacillus_indicireducens-_-LC197841--_M3-6_T	27.4799060244095	0.257391
Paralysiella_testudinis-_-MW223089--_26BT	4.27441203649632	0.116511
Paramaledivibacter_caminithermalis-_-AF458779--_DVird3_T	19.1490465773537	0.607731
Paramesonia_marina-_-EU440974--_K7_T	18.7514076922271	0.804871
Paramoritella_alkaliphila-_-AB364966--_A3F-7_-=_MBIC_06429_=_DSM_19956-_T	6.18798342170176	0.27413
Paramoritella_sediminis-_-JQ672626--_MEBiC06500_T	6.18798342170176	0.27899
Paramuribaculum_intestinale-_-MG970331--_B1117_T	18.7514076922271	0.922291
Paraneptunicella_aestuarii-_-MW786646--_NBU2194T	6.18798342170176	0.321851
Paraoerskovia_marina-_-AB445007--_CTT-37_T	8.29656377405055	0.179911
Paraoerskovia_sediminicola-_-AB695378--_H25-14_T	8.29656377405055	0.184141
Parapedobacter_composti-_-FJ754321--_4M40_T	18.7514076922271	0.82124
Parapedobacter_defluvii-_-KY612414--_WY-1_T	18.7514076922271	0.80897
Parapedobacter_deserti-_-KU973625--_N5SSJ16_T	18.7514076922271	0.81876
Parapedobacter_indicus-_-KJ101506--_RK1_T	18.7514076922271	0.80974
Parapedobacter_koreensis-_-DQ680836--_Jip14_T	18.7514076922271	0.8005
Parapedobacter_luteus-_-FJ754320--_4M29_T	18.7514076922271	0.81491
Parapedobacter_lycopersici-_-KX417294--_T16R-256_T	18.7514076922271	0.77341
Parapedobacter_pyrenivorans-_-KC684529--_P-4_T	18.7514076922271	0.81556
Parapedobacter_soli-_-EF151805--_DCY14_T	18.7514076922271	0.80811
Parapedobacter_tibetensis-_-ON358488--_C3-1-R+6T	18.7514076922271	0.80131
Paraperlucidibaca_baekdonensis-_-GU731671--_RL-2_T	7.96111061870562	0.24161
Paraperlucidibaca_wandonensis-_-JX994294--_WT-RY4_T	7.96111061870562	0.23882
Paraphotobacterium_marinum-_-KU140414--_NSCS20N07D_T	3.68935698242345	0.250951
Parapontixanthobacter_aurantiacus-_-KF924607--_O30_T	18.2905005040055	0.603791
Paraprevotella_clara-_-AB547651--_JCM_14859_T	18.7514076922271	1.05371
Paraprevotella_xylaniphila-_-AB547652--_JCM_14860_T	18.7514076922271	1.05861
Parapseudoflavitalea_muciniphila-_-MH002344--_PMP191F_T	18.7514076922271	0.8342
Parapusillimonas_granuli-_-DQ466075--_Ch07_T	4.27441203649632	0.214211
Pararcticibacter_amylolyticus-_-MG719992--_FJ4-8_T	18.7514076922271	0.746961
Pararhizobium_antarcticum-_-LSRP01000156--_59_T	18.2905005040055	0.57948
Pararhizobium_arenae-_-KX352244--_MIM27_T	18.2905005040055	0.59085
Pararhizobium_capsulatum-_-X73042--_IFAM_1004_T	18.2905005040055	0.57714
Pararhizobium_giardinii-_-U86344--_H152_T	18.2905005040055	0.5665
Pararhizobium_haloflavum-_-KX889310--_XC0140_T	18.2905005040055	0.59481
Pararhizobium_herbae-_-GU565534--_CCBAU_83011_T	18.2905005040055	0.56434
Pararhizobium_polonicum-_-LN845906--_F5.1_T	18.2905005040055	0.56821
Pararhodobacter_aggregans-_-AM403160--_D1-19_T	18.2905005040055	0.66116
Pararhodobacter_oceanensis-_-KY009733--_AM505_T	18.2905005040055	0.67728
Pararhodobacter_zhoushanensis-_-MH332383--_CIC4N-9_T	18.2905005040055	0.67135
Pararhodonellum_marinum-_-MT557005--_SW124_T	18.7514076922271	0.771181
Pararhodospirillum_oryzae-_-AM901295--_JA318_T	18.2905005040055	0.4939
Pararhodospirillum_photometricum-_-HE663493--_DSM_122_T	18.2905005040055	0.49821
Pararhodospirillum_sulfurexigens-_-AM710622--_JA143_T	18.2905005040055	0.4968
Pararobbsia_alpina-_-JF763852--_PO-04-17-38_T	4.27441203649632	0.11404
Pararobbsia_silviterrae-_-KP938219--_DHC34_T	4.27441203649632	0.11179
Pararoseburia_lenta-_-MT905193--_NSJ-9_T	19.1490465773537	0.59024
Parascardovia_denticolens-_-D89331--_DSM_10105_T	8.29656377405055	0.339272
Parasedimentitalea_marina-_-MK084778--_W43_T	18.2905005040055	0.726211
Parasediminibacterium_paludis-_-HQ231219--_HME6815_T	18.7514076922271	0.835811
Parasegetibacter_luojiensis-_-EU877263--_RHYL-37_T	18.7514076922271	0.84976
Parasegetibacter_terrae-_-KJ634465--_SGM2-10_T	18.7514076922271	0.83088
Parashewanella_curva-_-MH071781--_C51_T	6.18798342170176	0.36253
Parashewanella_hymeniacidonis-_-MW440549--_202IG2-18_T	6.18798342170176	0.35901
Parashewanella_spongiae-_-DQ167234--_HJ039_T	6.18798342170176	0.37649
Parashewanella_tropica-_-GU289647--_MEBiC05444T_T	6.18798342170176	0.3528
Parasphingopyxis_algicola-_-KY200670--_ATAX6-5_T	18.2905005040055	0.61766
Parasphingopyxis_lamellibrachiae-_-AB524074--_JAMH_0132_T	18.2905005040055	0.60601
Parasphingopyxis_marina-_-MT912782--_GrpM-11T	18.2905005040055	0.62638
Parasphingorhabdus_cellanae-_-MW199189--_JHSY0214T	18.2905005040055	0.62727
Parasporobacterium_paucivorans-_-AJ272036--_SYR1_T	19.1490465773537	0.590501
Parasulfuritortus_cantonensis-_-MK542700--_LSR1_T	4.27441203649632	0.258591
Parasutterella_excrementihominis-_-AB370250--_YIT_11859_-=_JCM_15078-_=_DSM_21040-_T	4.27441203649632	0.26547
Parasutterella_secunda-_-AB621360--_JCM_16078_T	4.27441203649632	0.24362
Parathalassolituus_penaei-_-OP902217--_G-43T	6.18798342170176	0.373971
Paraurantiacibacter_namhicola-_-FJ935793--_KYW48_T	18.2905005040055	0.609481
Paremcibacter_congregatus-_-MG051279--_ZYL_T	18.2905005040055	0.524791
Parendozoicomonas_haliclonae-_-KX611231--_S-B4-1U_T	6.18798342170176	0.32256
Parenemella_sanctibonifatiensis-_-MF496234--_NML_150081_T	8.29656377405055	0.414671
Pareuzebyella_sediminis-_-MN227660--_S2-4-21_T	18.7514076922271	0.950881
Paroceanicella_profunda-_-MK909903--_D4M1_T	18.2905005040055	0.565461
Parolsenella_catena-_-LC270126--_2CBEGH3_T	18.7514076922271	0.598711
Parolsenella_massiliensis-_-LT598582--_Marseille-P3237_T	18.7514076922271	0.595181
Parvibaculum_hydrocarboniclasticum-_-GU574708--_EPR92_T	18.2905005040055	0.51962
Parvibaculum_indicum-_-FJ182044--_P31_T	18.2905005040055	0.52066
Parvibaculum_lavamentivorans-_-CP000774--_DS-1_T	18.2905005040055	0.52123
Parvibium_lacunae-_-LT605587--_KMB9__T	4.27441203649632	0.203021
Parvicella_tangerina-_-MZ047088--_AS29M-1T	18.7514076922271	0.735731
Parvimonas_micra-_-AY323523--_ATCC_33270_T	19.1490465773537	0.6242
Parvimonas_parva-_-MT982357--_S3374T	19.1490465773537	0.61577
Parviterribacter_kavangonensis-_-KP981370--_D16/0/H6_T	18.7514076922271	0.444121
Parviterribacter_multiflagellatus-_-KP981371--_A22/0/F9_1_T	18.7514076922271	0.455311
Parvivirga_hydrogeniphila-_-OP389241--_Es71-Z0120_/type_materialtype_strain_of_Parvivirga_hydrogeniphilaT	18.7514076922271	0.404582
Parvularcula_bermudensis-_-CP002156--_HTCC2503_T	18.2905005040055	0.61971
Parvularcula_dongshanensis-_-JQ778314--_SH25_T	18.2905005040055	0.62028
Parvularcula_lutaonensis-_-EU346850--_CC-MMS-1_T	18.2905005040055	0.61972
Parvularcula_marina-_-MH630258--_SM1705_T	18.2905005040055	0.62633
Parvularcula_maris-_-ON629607--_BGMRC0090_T	18.2905005040055	0.62929
Parvularcula_mediterranea-_-MN186995--_ZS-1/3_T	18.2905005040055	0.62044
Pasteurella_aerogenes-_-U66491--_ATCC_27883T_T	2.66021592874254	0.33871
Pasteurella_bettyae-_-AY362917--_CCUG_2042_T	2.66021592874254	0.31342
Pasteurella_caballi-_-AY362918--_ATCC_49197_T	2.66021592874254	0.35062
Pasteurella_caecimuris-_-KR364783--_AA-424-CC-1_T	2.66021592874254	0.3361
Pasteurella_canis-_-AY362919--_CCUG_12400_T	2.66021592874254	0.32133
Pasteurella_dagmatis-_-ACZR01000003--_ATCC_43325_T	2.66021592874254	0.32483
Pasteurella_langaaensis-_-AY362922--_CCUG_15566_T	2.66021592874254	0.3031
Pasteurella_mairii-_-AY362923--_CCUG_27189_T	2.66021592874254	0.3364
Pasteurella_multocida_subsp._gallicida-_-AF294412--_CCUG_17978_T	2.66021592874254	0.32771
Pasteurella_multocida_subsp._multocida-_-AF294410--_CCUG_17976_T	2.66021592874254	0.33122
Pasteurella_multocida_subsp._septica-_-AF294411--_CCUG_17977_T	2.66021592874254	0.35268
Pasteurella_oralis-_-M75052--_CCUG_19794_T	2.66021592874254	0.33735
Pasteurella_skyensis-_-AJ243202--_95A1_LTP__T	2.66021592874254	0.33591
Pasteurella_stomatis-_-AY362925--_CCUG_17979_T	2.66021592874254	0.31611
Pasteurella_testudinis-_-AY362926--_CCUG_19802_T	2.66021592874254	0.29542
Patiriisocius_marinistellae-_-LC436787--_KK4_T	18.7514076922271	0.80777
Patiriisocius_marinus-_-KF146346--_IMCC12008_T	18.7514076922271	0.80987
Patulibacter_americanus-_-ATUD01000029--_DSM_16676_T	18.7514076922271	0.474301
Patulibacter_brassicae-_-KT581436--_SD_T	18.7514076922271	0.453781
Patulibacter_ginsengiterrae-_-EU710748--_P4-5_T	18.7514076922271	0.474291
Patulibacter_medicamentivorans-_-AGUD01000068--_I11_T	18.7514076922271	0.452821
Patulibacter_minatonensis-_-AB193261--_KV-614_T	18.7514076922271	0.470801
Paucidesulfovibrio_capillatus-_-AY176773--_Met_2-_DSM_14982T-_CIP_107483T_T	18.2905005040055	0.47945
Paucidesulfovibrio_gracilis-_-U53464--_SEBR_6116_T	18.2905005040055	0.47118
Paucidesulfovibrio_longus-_-AY359867--_DSM_6739_T	18.2905005040055	0.46338
Paucihalobacter_ruber-_-MK784987--_CWB-1_T	18.7514076922271	0.785651
Paucilactobacillus_hokkaidonensis-_-AB721549--_LOOC260_T	15.4931340773159	0.32287
Paucilactobacillus_kaifaensis-_-LC438525--_778-3_T	15.4931340773159	0.31619
Paucilactobacillus_nenjiangensis-_-HF679039--_11102_T	15.4931340773159	0.32296
